Номер узла;Номер кластера;transactionAmount|Сумма;transactionDateTime|Количество;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;transactionDateTime|Минимум;transactionDateTime|Максимум;merchantCategoryCode|Мода;merchantCategoryCode|Мода|Значение;merchantCategoryCode|Мода|Координата;creditLimit|Среднее;currentBalance|Среднее
63;63;?;?;?;?;?;?;?;food_delivery;4,264609929574511E-52;?;?
63;63;?;?;?;?;?;?;?;fuel;5,484553117726776E-83;?;?
63;63;?;?;?;?;?;?;?;furniture;1,9523703047650007E-72;?;?
63;63;?;?;?;?;?;?;?;gym;4,654533989645234E-18;?;?
63;63;?;?;?;?;?;?;?;health;6,020622044382859E-43;?;?
63;63;?;?;?;?;?;?;?;hotels;7,80309469011936E-43;?;?
63;63;?;?;?;?;?;?;?;mobileapps;1,1354020902157807E-33;?;?
63;63;?;?;?;?;?;?;?;online_gifts;5,511891565398905E-52;?;?
63;63;?;?;?;?;?;?;?;online_retail;1,4317378615355683E-52;?;?
63;63;?;?;?;?;?;?;?;online_subscriptions;5,988847243718175E-18;?;?
63;63;?;?;?;?;?;?;?;personal care;3,1700350828099473E-26;?;?
63;63;?;?;?;?;?;?;?;rideshare;1,9692948213943298E-111;?;?
63;63;?;?;?;?;?;?;?;subscriptions;7,057983121698627E-26;?;?
64;64;17218,466599527295;127;112,36422145002898;4;30.01.2016 03:16:00;24.12.2016 00:39:44;airline;airline;0,6609378374945316;12035,528901327376;2075,720784145021
64;64;?;?;?;?;?;?;?;auto;2,2197675880839754E-15;?;?
64;64;?;?;?;?;?;?;?;cable/phone;1,2264479147409415E-47;?;?
64;64;?;?;?;?;?;?;?;entertainment;6,255151035908265E-57;?;?
64;64;?;?;?;?;?;?;?;fastfood;4,154122412320105E-9;?;?
64;64;?;?;?;?;?;?;?;food;2,540864914190136E-29;?;?
64;64;?;?;?;?;?;?;?;food_delivery;4,63466418518548E-22;?;?
64;64;?;?;?;?;?;?;?;fuel;7,320832326006699E-47;?;?
64;64;?;?;?;?;?;?;?;furniture;3,5000800379596493E-38;?;?
64;64;?;?;?;?;?;?;?;gym;0,3388182600519534;?;?
64;64;?;?;?;?;?;?;?;health;1,6680748356302788E-15;?;?
64;64;?;?;?;?;?;?;?;hotels;1,7573446060907932E-22;?;?
64;64;?;?;?;?;?;?;?;mobileapps;3,2538436255770924E-9;?;?
64;64;?;?;?;?;?;?;?;online_gifts;5,659181109330681E-22;?;?
64;64;?;?;?;?;?;?;?;online_retail;6,727316354699288E-30;?;?
64;64;?;?;?;?;?;?;?;online_subscriptions;0,00009516196667851608;?;?
64;64;?;?;?;?;?;?;?;personal care;0,00001277594369739724;?;?
64;64;?;?;?;?;?;?;?;rideshare;1,0710359733193946E-78;?;?
64;64;?;?;?;?;?;?;?;subscriptions;0,00013595713521161783;?;?
65;65;22068,023137317028;160;111,02621432227151;5;23.01.2016 10:02:48;26.12.2016 05:39:49;subscriptions;airline;0,04236830711445734;16450,842449775286;2858,846244108534
65;65;?;?;?;?;?;?;?;auto;3,012015289163077E-15;?;?
65;65;?;?;?;?;?;?;?;cable/phone;4,004292997903674E-38;?;?
65;65;?;?;?;?;?;?;?;entertainment;1,952715396937049E-46;?;?
65;65;?;?;?;?;?;?;?;fastfood;7,952400815126276E-15;?;?
65;65;?;?;?;?;?;?;?;food;1,2767819292735797E-21;?;?
65;65;?;?;?;?;?;?;?;food_delivery;1,0032066316276781E-21;?;?
65;65;?;?;?;?;?;?;?;fuel;2,4305442715782796E-37;?;?
65;65;?;?;?;?;?;?;?;furniture;1,389743137069786E-29;?;?
65;65;?;?;?;?;?;?;?;gym;0,34897688927189335;?;?
65;65;?;?;?;?;?;?;?;health;1,3946343081741075E-9;?;?
65;65;?;?;?;?;?;?;?;hotels;1,8740320128577414E-29;?;?
65;65;?;?;?;?;?;?;?;mobileapps;0,00014487162486259854;?;?
65;65;?;?;?;?;?;?;?;online_gifts;4,314535408424677E-15;?;?
65;65;?;?;?;?;?;?;?;online_retail;1,0745294999407038E-29;?;?
65;65;?;?;?;?;?;?;?;online_subscriptions;3,5328843726760936E-9;?;?
65;65;?;?;?;?;?;?;?;personal care;0,000014412641796129701;?;?
65;65;?;?;?;?;?;?;?;rideshare;9,502371108406471E-67;?;?
65;65;?;?;?;?;?;?;?;subscriptions;0,608495514419485;?;?
66;66;33387,82345349448;232;136,47799422385313;6;03.01.2016 19:25:52;27.12.2016 23:36:10;subscriptions;airline;7,492060138659398E-23;9300,148211973861;2869,6450148691997
66;66;?;?;?;?;?;?;?;auto;1,9652442837267028E-51;?;?
66;66;?;?;?;?;?;?;?;cable/phone;1,6383561461931286E-62;?;?
66;66;?;?;?;?;?;?;?;entertainment;3,605368719704702E-73;?;?
66;66;?;?;?;?;?;?;?;fastfood;3,5149826652444966E-51;?;?
66;66;?;?;?;?;?;?;?;food;4,4193202605789346E-41;?;?
66;66;?;?;?;?;?;?;?;food_delivery;2,0266164929949417E-51;?;?
66;66;?;?;?;?;?;?;?;fuel;7,417891931796181E-62;?;?
66;66;?;?;?;?;?;?;?;furniture;9,656694612532211E-52;?;?
66;66;?;?;?;?;?;?;?;gym;8,135188461868112E-22;?;?
66;66;?;?;?;?;?;?;?;health;7,363282071181037E-22;?;?
66;66;?;?;?;?;?;?;?;hotels;2,6476337993014373E-73;?;?
66;66;?;?;?;?;?;?;?;mobileapps;2,8246860063356848E-21;?;?
66;66;?;?;?;?;?;?;?;online_gifts;1,4878509801597066E-31;?;?
66;66;?;?;?;?;?;?;?;online_retail;1,4200153945654092E-62;?;?
66;66;?;?;?;?;?;?;?;online_subscriptions;2,767054124684291E-41;?;?
66;66;?;?;?;?;?;?;?;personal care;1,217571491869917E-22;?;?
66;66;?;?;?;?;?;?;?;rideshare;7,690588810393292E-98;?;?
66;66;?;?;?;?;?;?;?;subscriptions;0,9999999999999956;?;?
67;67;10128,562259010647;72;129,611291752012;3;16.01.2016 10:46:33;21.12.2016 06:36:24;subscriptions;airline;9,61154398380653E-30;7023,870037062787;1194,3804212503815
67;67;?;?;?;?;?;?;?;auto;1,944129318466497E-57;?;?
67;67;?;?;?;?;?;?;?;cable/phone;8,165445504870355E-48;?;?
67;67;?;?;?;?;?;?;?;entertainment;2,1128660001389974E-57;?;?
67;67;?;?;?;?;?;?;?;fastfood;3,7167790060117945E-57;?;?
67;67;?;?;?;?;?;?;?;food;1,5068518260107774E-28;?;?
67;67;?;?;?;?;?;?;?;food_delivery;3,01274423543219E-47;?;?
67;67;?;?;?;?;?;?;?;fuel;3,7538888752933753E-47;?;?
67;67;?;?;?;?;?;?;?;furniture;4,630521834613722E-38;?;?
67;67;?;?;?;?;?;?;?;gym;7,998890202246844E-29;?;?
67;67;?;?;?;?;?;?;?;health;3,9869405805579024E-20;?;?
67;67;?;?;?;?;?;?;?;hotels;4,8661244226953125E-80;?;?
67;67;?;?;?;?;?;?;?;mobileapps;1,6337759582052707E-19;?;?
67;67;?;?;?;?;?;?;?;online_gifts;6,256384261512472E-20;?;?
67;67;?;?;?;?;?;?;?;online_retail;4,90647424436409E-58;?;?
67;67;?;?;?;?;?;?;?;online_subscriptions;3,3159729181828957E-47;?;?
67;67;?;?;?;?;?;?;?;personal care;7,674025247279142E-29;?;?
67;67;?;?;?;?;?;?;?;rideshare;3,468063338994813E-80;?;?
67;67;?;?;?;?;?;?;?;subscriptions;0,9999999999999954;?;?
68;68;7336,380033476598;53;133,56363938294825;3;31.01.2016 22:47:02;04.12.2016 15:17:17;online_gifts;airline;2,193428141221565E-16;12859,925705543896;1205,4168805752056
68;68;?;?;?;?;?;?;?;auto;5,787356787646292E-38;?;?
68;68;?;?;?;?;?;?;?;cable/phone;1,634602704625649E-22;?;?
68;68;?;?;?;?;?;?;?;entertainment;6,118664301707419E-22;?;?
68;68;?;?;?;?;?;?;?;fastfood;9,975851518053276E-38;?;?
68;68;?;?;?;?;?;?;?;food;0,00010996595042682448;?;?
68;68;?;?;?;?;?;?;?;food_delivery;6,101162873756064E-22;?;?
68;68;?;?;?;?;?;?;?;fuel;4,825011662382907E-15;?;?
68;68;?;?;?;?;?;?;?;furniture;1,5462399463092841E-9;?;?
68;68;?;?;?;?;?;?;?;gym;1,8079454014666744E-15;?;?
68;68;?;?;?;?;?;?;?;health;0,00010275588687923956;?;?
68;68;?;?;?;?;?;?;?;hotels;1,3975444183170532E-57;?;?
68;68;?;?;?;?;?;?;?;mobileapps;0,00016322343520216016;?;?
68;68;?;?;?;?;?;?;?;online_gifts;0,5279473907624793;?;?
68;68;?;?;?;?;?;?;?;online_retail;5,773684377190505E-30;?;?
68;68;?;?;?;?;?;?;?;online_subscriptions;2,0652621339740033E-29;?;?
68;68;?;?;?;?;?;?;?;personal care;1,9785487067826856E-15;?;?
68;68;?;?;?;?;?;?;?;rideshare;2,3233653786380934E-38;?;?
68;68;?;?;?;?;?;?;?;subscriptions;0,47167666241877054;?;?
69;69;8326,92325255287;67;126,26707197582587;4;04.02.2016 10:10:22;03.12.2016 18:27:14;online_gifts;airline;7,37958799396366E-33;49968,48631572466;2720,7445340458626
69;69;?;?;?;?;?;?;?;auto;9,07142488416643E-62;?;?
69;69;?;?;?;?;?;?;?;cable/phone;3,5663318883142993E-32;?;?
69;69;?;?;?;?;?;?;?;entertainment;4,077572588894777E-23;?;?
69;69;?;?;?;?;?;?;?;fastfood;1,4319805230472672E-61;?;?
69;69;?;?;?;?;?;?;?;food;2,277098754151097E-9;?;?
69;69;?;?;?;?;?;?;?;food_delivery;1,3430969948191027E-31;?;?
69;69;?;?;?;?;?;?;?;fuel;1,7167129993659101E-15;?;?
69;69;?;?;?;?;?;?;?;furniture;6,866782289509705E-16;?;?
69;69;?;?;?;?;?;?;?;gym;6,459495922251755E-32;?;?
69;69;?;?;?;?;?;?;?;health;1,3922499840724791E-15;?;?
69;69;?;?;?;?;?;?;?;hotels;4,836421793058233E-85;?;?
69;69;?;?;?;?;?;?;?;mobileapps;1,1011931116733865E-15;?;?
69;69;?;?;?;?;?;?;?;online_gifts;0,9999999957918861;?;?
69;69;?;?;?;?;?;?;?;online_retail;8,519932497847162E-51;?;?
69;69;?;?;?;?;?;?;?;online_subscriptions;5,272954269440493E-51;?;?
69;69;?;?;?;?;?;?;?;personal care;7,107873831890005E-32;?;?
69;69;?;?;?;?;?;?;?;rideshare;2,3273481218726416E-51;?;?
69;69;?;?;?;?;?;?;?;subscriptions;1,9310103473818977E-9;?;?
70;70;48881,07423495492;342;139,4404617092584;6;04.01.2016 09:03:22;28.12.2016 12:16:02;online_gifts;airline;8,628855853985142E-50;16178,353116982524;5317,57714854474
70;70;?;?;?;?;?;?;?;auto;4,2082937839590744E-81;?;?
70;70;?;?;?;?;?;?;?;cable/phone;6,576898263171718E-40;?;?
70;70;?;?;?;?;?;?;?;entertainment;7,032772504539094E-23;?;?
70;70;?;?;?;?;?;?;?;fastfood;6,4736139972464475E-81;?;?
70;70;?;?;?;?;?;?;?;food;2,5174983017890437E-15;?;?
70;70;?;?;?;?;?;?;?;food_delivery;7,3411996615051826E-40;?;?
70;70;?;?;?;?;?;?;?;fuel;3,895780038438729E-15;?;?
70;70;?;?;?;?;?;?;?;furniture;4,909911995402672E-23;?;?
70;70;?;?;?;?;?;?;?;gym;6,218169890367665E-49;?;?
70;70;?;?;?;?;?;?;?;health;9,089084148808591E-31;?;?
70;70;?;?;?;?;?;?;?;hotels;3,1864694134941647E-106;?;?
70;70;?;?;?;?;?;?;?;mobileapps;6,957625204743138E-31;?;?
70;70;?;?;?;?;?;?;?;online_gifts;0,9999999999999942;?;?
70;70;?;?;?;?;?;?;?;online_retail;1,3551306735161366E-58;?;?
70;70;?;?;?;?;?;?;?;online_subscriptions;1,845506894156649E-69;?;?
70;70;?;?;?;?;?;?;?;personal care;6,938015468154336E-49;?;?
70;70;?;?;?;?;?;?;?;rideshare;8,418644493436233E-59;?;?
70;70;?;?;?;?;?;?;?;subscriptions;6,523633862681199E-23;?;?
71;71;53684,99512841609;380;104,55669632600303;6;11.01.2016 11:12:37;27.12.2016 11:34:43;fuel;airline;2,076062358697728E-42;6527,219759091022;2017,601720613193
71;71;?;?;?;?;?;?;?;auto;4,601435293160054E-74;?;?
71;71;?;?;?;?;?;?;?;cable/phone;2,371155558425453E-24;?;?
71;71;?;?;?;?;?;?;?;entertainment;0,000022822684604556248;?;?
71;71;?;?;?;?;?;?;?;fastfood;8,216566761785478E-74;?;?
71;71;?;?;?;?;?;?;?;food;0,000016848751059620104;?;?
71;71;?;?;?;?;?;?;?;food_delivery;1,3929808706654145E-32;?;?
71;71;?;?;?;?;?;?;?;fuel;0,5604942769477059;?;?
71;71;?;?;?;?;?;?;?;furniture;2,0747932857478053E-10;?;?
71;71;?;?;?;?;?;?;?;gym;1,3367842371597317E-41;?;?
71;71;?;?;?;?;?;?;?;health;8,669983250083557E-24;?;?
71;71;?;?;?;?;?;?;?;hotels;6,935942021258373E-100;?;?
71;71;?;?;?;?;?;?;?;mobileapps;6,642031874873483E-24;?;?
71;71;?;?;?;?;?;?;?;online_gifts;0,4394660514091714;?;?
71;71;?;?;?;?;?;?;?;online_retail;2,590363671123435E-41;?;?
71;71;?;?;?;?;?;?;?;online_subscriptions;3,5771522918012217E-62;?;?
71;71;?;?;?;?;?;?;?;personal care;1,4479563017095876E-41;?;?
71;71;?;?;?;?;?;?;?;rideshare;2,624859001036198E-41;?;?
71;71;?;?;?;?;?;?;?;subscriptions;1,27851694026266E-16;?;?
72;72;4603,752853996362;52;86,41230743103894;7;14.01.2016 04:25:59;27.12.2016 08:52:29;fuel;airline;9,974319945498972E-79;6242,497661246821;890,4938223463504
72;72;?;?;?;?;?;?;?;auto;2,4088893553482198E-117;?;?
72;72;?;?;?;?;?;?;?;cable/phone;1,5626515911661105E-44;?;?
72;72;?;?;?;?;?;?;?;entertainment;2,0082597822233563E-16;?;?
72;72;?;?;?;?;?;?;?;fastfood;3,459259357695767E-117;?;?
72;72;?;?;?;?;?;?;?;food;7,058328048772163E-25;?;?
72;72;?;?;?;?;?;?;?;food_delivery;4,2369451022471937E-66;?;?
72;72;?;?;?;?;?;?;?;fuel;0,9999999999999948;?;?
72;72;?;?;?;?;?;?;?;furniture;2,346631046971064E-34;?;?
72;72;?;?;?;?;?;?;?;gym;7,889564988977347E-78;?;?
72;72;?;?;?;?;?;?;?;health;1,700393426760221E-54;?;?
72;72;?;?;?;?;?;?;?;hotels;8,475836745181079E-148;?;?
72;72;?;?;?;?;?;?;?;mobileapps;1,4103341395332165E-54;?;?
72;72;?;?;?;?;?;?;?;online_gifts;2,1196207296275753E-16;?;?
72;72;?;?;?;?;?;?;?;online_retail;1,0668467902209184E-65;?;?
72;72;?;?;?;?;?;?;?;online_subscriptions;2,740914300148329E-103;?;?
72;72;?;?;?;?;?;?;?;personal care;8,182189951835454E-78;?;?
72;72;?;?;?;?;?;?;?;rideshare;1,1763241288907151E-65;?;?
72;72;?;?;?;?;?;?;?;subscriptions;3,140122017303964E-44;?;?
73;73;2162,774335220981;32;67,74431748522007;5;03.03.2016 20:42:25;26.12.2016 14:34:39;fuel;airline;3,553452814038419E-81;4142,739047248072;564,3911423105644
73;73;?;?;?;?;?;?;?;auto;1,1414869018440747E-119;?;?
73;73;?;?;?;?;?;?;?;cable/phone;7,421816166879716E-48;?;?
73;73;?;?;?;?;?;?;?;entertainment;1,1699022210252323E-14;?;?
73;73;?;?;?;?;?;?;?;fastfood;2,133305403171857E-119;?;?
73;73;?;?;?;?;?;?;?;food;2,499631189127718E-29;?;?
73;73;?;?;?;?;?;?;?;food_delivery;5,871838683594916E-69;?;?
73;73;?;?;?;?;?;?;?;fuel;0,9999999999999875;?;?
73;73;?;?;?;?;?;?;?;furniture;3,755003975933684E-38;?;?
73;73;?;?;?;?;?;?;?;gym;2,1996669170139523E-80;?;?
73;73;?;?;?;?;?;?;?;health;1,3871256289263246E-57;?;?
73;73;?;?;?;?;?;?;?;hotels;2,465420257522906E-150;?;?
73;73;?;?;?;?;?;?;?;mobileapps;1,0550077804590164E-57;?;?
73;73;?;?;?;?;?;?;?;online_gifts;1,2270245005811685E-21;?;?
73;73;?;?;?;?;?;?;?;online_retail;6,443025084648676E-58;?;?
73;73;?;?;?;?;?;?;?;online_subscriptions;1,6026373238027782E-105;?;?
73;73;?;?;?;?;?;?;?;personal care;2,234154304344851E-80;?;?
73;73;?;?;?;?;?;?;?;rideshare;1,1965644933307197E-57;?;?
73;73;?;?;?;?;?;?;?;subscriptions;1,8325167955848E-47;?;?
74;74;3549,688735561085;44;79,11252179889948;6;18.01.2016 22:54:21;26.12.2016 04:30:47;fuel;airline;6,363737579112804E-101;17082,693504825278;1283,669133532723
74;74;?;?;?;?;?;?;?;auto;3,9526170850111855E-125;?;?
74;74;?;?;?;?;?;?;?;cable/phone;8,50693702472474E-66;?;?
74;74;?;?;?;?;?;?;?;entertainment;7,53639299969672E-19;?;?
74;74;?;?;?;?;?;?;?;fastfood;-3,0433198924143615E-124;?;?
74;74;?;?;?;?;?;?;?;food;3,334680488687135E-45;?;?
74;74;?;?;?;?;?;?;?;food_delivery;5,570275447082703E-88;?;?
74;74;?;?;?;?;?;?;?;fuel;0,9999999999999953;?;?
74;74;?;?;?;?;?;?;?;furniture;2,801785418070008E-55;?;?
74;74;?;?;?;?;?;?;?;gym;5,367364555886203E-100;?;?
74;74;?;?;?;?;?;?;?;health;4,232606635959789E-76;?;?
74;74;?;?;?;?;?;?;?;hotels;6,299655990547181E-125;?;?
74;74;?;?;?;?;?;?;?;mobileapps;3,150947687870273E-76;?;?
74;74;?;?;?;?;?;?;?;online_gifts;4,818308633275257E-36;?;?
74;74;?;?;?;?;?;?;?;online_retail;1,9108775790957987E-76;?;?
74;74;?;?;?;?;?;?;?;online_subscriptions;1,4287905831724973E-124;?;?
74;74;?;?;?;?;?;?;?;personal care;5,072240681024964E-100;?;?
74;74;?;?;?;?;?;?;?;rideshare;2,5989776083987934E-65;?;?
74;74;?;?;?;?;?;?;?;subscriptions;2,0367052320394738E-65;?;?
75;75;4466,223183328906;45;97,23547621936733;4;18.01.2016 20:21:35;22.12.2016 18:41:51;fastfood;airline;5,104799566760131E-35;4014,339372961534;883,5564058951724
75;75;?;?;?;?;?;?;?;auto;1,2742923559224666E-44;?;?
75;75;?;?;?;?;?;?;?;cable/phone;2,4238685605256416E-130;?;?
75;75;?;?;?;?;?;?;?;entertainment;1,109040705841277E-144;?;?
75;75;?;?;?;?;?;?;?;fastfood;0,999999999999998;?;?
75;75;?;?;?;?;?;?;?;food;4,313036271821265E-115;?;?
75;75;?;?;?;?;?;?;?;food_delivery;9,896884651100193E-89;?;?
75;75;?;?;?;?;?;?;?;fuel;1,6129333093935084E-144;?;?
75;75;?;?;?;?;?;?;?;furniture;1,4582276572298903E-115;?;?
75;75;?;?;?;?;?;?;?;gym;7,680509213274348E-55;?;?
75;75;?;?;?;?;?;?;?;health;1,1457247473849342E-76;?;?
75;75;?;?;?;?;?;?;?;hotels;3,931980939070469E-35;?;?
75;75;?;?;?;?;?;?;?;mobileapps;4,154334992800618E-76;?;?
75;75;?;?;?;?;?;?;?;online_gifts;6,42013272641855E-89;?;?
75;75;?;?;?;?;?;?;?;online_retail;7,579956535916519E-55;?;?
75;75;?;?;?;?;?;?;?;online_subscriptions;3,494614366896269E-44;?;?
75;75;?;?;?;?;?;?;?;personal care;5,7467778121614846E-55;?;?
75;75;?;?;?;?;?;?;?;rideshare;4,08991155808901E-177;?;?
75;75;?;?;?;?;?;?;?;subscriptions;2,6007622582897723E-55;?;?
76;76;14264,11665331475;96;150,7253088900575;4;07.01.2016 18:45:18;26.12.2016 10:42:25;fastfood;airline;1,0365651437011144E-27;3229,2857693767537;985,1033612365281
76;76;?;?;?;?;?;?;?;auto;2,053097602748896E-37;?;?
76;76;?;?;?;?;?;?;?;cable/phone;4,69273098246729E-124;?;?
76;76;?;?;?;?;?;?;?;entertainment;7,740420618090194E-139;?;?
76;76;?;?;?;?;?;?;?;fastfood;0,9999999999999969;?;?
76;76;?;?;?;?;?;?;?;food;8,98161221577596E-109;?;?
76;76;?;?;?;?;?;?;?;food_delivery;1,6300858343708828E-82;?;?
76;76;?;?;?;?;?;?;?;fuel;9,99367936584082E-139;?;?
76;76;?;?;?;?;?;?;?;furniture;3,7496209762679794E-109;?;?
76;76;?;?;?;?;?;?;?;gym;6,049512242452741E-48;?;?
76;76;?;?;?;?;?;?;?;health;1,1724994147123604E-70;?;?
76;76;?;?;?;?;?;?;?;hotels;1,931488426855065E-37;?;?
76;76;?;?;?;?;?;?;?;mobileapps;5,452728389842323E-70;?;?
76;76;?;?;?;?;?;?;?;online_gifts;1,3134453009751703E-82;?;?
76;76;?;?;?;?;?;?;?;online_retail;1,2026606470234409E-58;?;?
76;76;?;?;?;?;?;?;?;online_subscriptions;3,1679750672226957E-37;?;?
76;76;?;?;?;?;?;?;?;personal care;3,6817747379234755E-48;?;?
76;76;?;?;?;?;?;?;?;rideshare;5,854557027656244E-172;?;?
76;76;?;?;?;?;?;?;?;subscriptions;1,808995493306787E-48;?;?
77;77;18735,348671653566;129;148,50053409702437;4;09.01.2016 03:47:30;26.12.2016 04:22:32;fastfood;airline;1,2420797827852622E-18;9682,088464104727;3562,7312308678056
77;77;?;?;?;?;?;?;?;auto;1,8287151012037345E-27;?;?
77;77;?;?;?;?;?;?;?;cable/phone;2,632977813440232E-104;?;?
77;77;?;?;?;?;?;?;?;entertainment;3,825621422096249E-117;?;?
77;77;?;?;?;?;?;?;?;fastfood;0,9999999999999952;?;?
77;77;?;?;?;?;?;?;?;food;1,328415039567553E-90;?;?
77;77;?;?;?;?;?;?;?;food_delivery;2,86661768288482E-67;?;?
77;77;?;?;?;?;?;?;?;fuel;5,5760354463325474E-117;?;?
77;77;?;?;?;?;?;?;?;furniture;5,441213325065659E-91;?;?
77;77;?;?;?;?;?;?;?;gym;1,1325863985838667E-36;?;?
77;77;?;?;?;?;?;?;?;health;1,0372662242650053E-56;?;?
77;77;?;?;?;?;?;?;?;hotels;1,5017020359949058E-36;?;?
77;77;?;?;?;?;?;?;?;mobileapps;4,32079156496098E-56;?;?
77;77;?;?;?;?;?;?;?;online_gifts;2,283739989980253E-67;?;?
77;77;?;?;?;?;?;?;?;online_retail;3,9969329201122465E-56;?;?
77;77;?;?;?;?;?;?;?;online_subscriptions;1,3770155579528712E-27;?;?
77;77;?;?;?;?;?;?;?;personal care;7,465857498918812E-37;?;?
77;77;?;?;?;?;?;?;?;rideshare;7,988686489289492E-147;?;?
77;77;?;?;?;?;?;?;?;subscriptions;3,2127199934332753E-37;?;?
78;78;19155,2374300803;135;136,48836244987118;4;12.01.2016 08:47:50;24.12.2016 00:18:12;fastfood;airline;0,4611391809110275;11079,572956120872;2434,46939369531
78;78;?;?;?;?;?;?;?;auto;3,2988208600064554E-10;?;?
78;78;?;?;?;?;?;?;?;cable/phone;1,4679311867381865E-60;?;?
78;78;?;?;?;?;?;?;?;entertainment;5,567973329415225E-71;?;?
78;78;?;?;?;?;?;?;?;fastfood;0,5388608178775134;?;?
78;78;?;?;?;?;?;?;?;food;1,7997703578863583E-49;?;?
78;78;?;?;?;?;?;?;?;food_delivery;1,6522648370847861E-31;?;?
78;78;?;?;?;?;?;?;?;fuel;7,348405934107067E-71;?;?
78;78;?;?;?;?;?;?;?;furniture;6,241881555678552E-50;?;?
78;78;?;?;?;?;?;?;?;gym;2,677368527077143E-10;?;?
78;78;?;?;?;?;?;?;?;health;1,1433593373271297E-23;?;?
78;78;?;?;?;?;?;?;?;hotels;1,8687978554366255E-16;?;?
78;78;?;?;?;?;?;?;?;mobileapps;4,4665523184659865E-23;?;?
78;78;?;?;?;?;?;?;?;online_gifts;1,1998839341318276E-31;?;?
78;78;?;?;?;?;?;?;?;online_retail;5,780863729045988E-24;?;?
78;78;?;?;?;?;?;?;?;online_subscriptions;3,4520598262568635E-10;?;?
78;78;?;?;?;?;?;?;?;personal care;1,8332443438162924E-10;?;?
78;78;?;?;?;?;?;?;?;rideshare;6,329152849447623E-84;?;?
78;78;?;?;?;?;?;?;?;subscriptions;8,531849731089377E-11;?;?
79;79;53401,95344402931;370;137,0359713801125;6;04.01.2016 14:58:33;29.12.2016 05:14:15;airline;airline;0,9999999999999928;8819,447614962864;4178,9114118514335
79;79;?;?;?;?;?;?;?;auto;6,443527869832067E-23;?;?
79;79;?;?;?;?;?;?;?;cable/phone;5,847273647419501E-69;?;?
79;79;?;?;?;?;?;?;?;entertainment;3,8426306396770947E-79;?;?
79;79;?;?;?;?;?;?;?;fastfood;3,775342473970896E-15;?;?
79;79;?;?;?;?;?;?;?;food;4,6107620704214464E-58;?;?
79;79;?;?;?;?;?;?;?;food_delivery;9,75291985875834E-40;?;?
79;79;?;?;?;?;?;?;?;fuel;5,672316000279635E-79;?;?
79;79;?;?;?;?;?;?;?;furniture;1,8162089963573816E-58;?;?
79;79;?;?;?;?;?;?;?;gym;1,6749379423978673E-15;?;?
79;79;?;?;?;?;?;?;?;health;2,6141524803533485E-31;?;?
79;79;?;?;?;?;?;?;?;hotels;1,7811405650192122E-31;?;?
79;79;?;?;?;?;?;?;?;mobileapps;6,931552895868062E-31;?;?
79;79;?;?;?;?;?;?;?;online_gifts;7,79231818965105E-40;?;?
79;79;?;?;?;?;?;?;?;online_retail;3,0695951416791313E-40;?;?
79;79;?;?;?;?;?;?;?;online_subscriptions;4,7684914970097703E-23;?;?
79;79;?;?;?;?;?;?;?;personal care;1,233728075193132E-15;?;?
79;79;?;?;?;?;?;?;?;rideshare;3,9961752063042233E-103;?;?
79;79;?;?;?;?;?;?;?;subscriptions;5,616873658876205E-16;?;?
80;80;34537,818391199886;243;127,72000084784739;5;16.01.2016 04:39:05;25.12.2016 15:59:06;airline;airline;0,9917661299866468;49402,619759043635;8480,457279654882
80;80;?;?;?;?;?;?;?;auto;1,179352034667441E-10;?;?
80;80;?;?;?;?;?;?;?;cable/phone;2,6951766019339497E-37;?;?
80;80;?;?;?;?;?;?;?;entertainment;3,7887631929798036E-45;?;?
80;80;?;?;?;?;?;?;?;fastfood;1,9916047424764727E-10;?;?
80;80;?;?;?;?;?;?;?;food;6,596102343798507E-29;?;?
80;80;?;?;?;?;?;?;?;food_delivery;5,016401205260945E-16;?;?
80;80;?;?;?;?;?;?;?;fuel;4,821286157308389E-45;?;?
80;80;?;?;?;?;?;?;?;furniture;2,2917753601748752E-29;?;?
80;80;?;?;?;?;?;?;?;gym;3,4515378258441867E-6;?;?
80;80;?;?;?;?;?;?;?;health;8,903339604176601E-11;?;?
80;80;?;?;?;?;?;?;?;hotels;2,8677551035174376E-22;?;?
80;80;?;?;?;?;?;?;?;mobileapps;1,6790509311225523E-10;?;?
80;80;?;?;?;?;?;?;?;online_gifts;3,7378813075250127E-16;?;?
80;80;?;?;?;?;?;?;?;online_retail;1,6050363674540503E-22;?;?
80;80;?;?;?;?;?;?;?;online_subscriptions;1,3272009327169732E-10;?;?
80;80;?;?;?;?;?;?;?;personal care;0,002734860093145861;?;?
80;80;?;?;?;?;?;?;?;rideshare;1,2511872261595623E-64;?;?
80;80;?;?;?;?;?;?;?;subscriptions;0,005495557675627827;?;?
81;81;24502,232292447916;170;132,3514889613191;4;08.01.2016 00:17:25;21.12.2016 10:32:48;subscriptions;airline;0,000014788301992391582;49991,27883694762;7620,218991336916
81;81;?;?;?;?;?;?;?;auto;6,260671266313275E-21;?;?
81;81;?;?;?;?;?;?;?;cable/phone;2,1381534489851572E-36;?;?
81;81;?;?;?;?;?;?;?;entertainment;2,440148925770093E-44;?;?
81;81;?;?;?;?;?;?;?;fastfood;7,024508631009098E-21;?;?
81;81;?;?;?;?;?;?;?;food;7,164518027190113E-28;?;?
